client_num,customer_age,gender,dependent_count,education_level,marital_status,state_cd,zipcode,car_owner,house_owner,personal_loan,contact,customer_job,income,cust_satisfaction_score,card_category,annual_fees,activation_30_days,customer_acq_cost,week_start_date,week_num,qtr,current_year,credit_limit,total_revolving_bal,total_trans_amt,total_trans_vol,avg_utilization_ratio,use_chip,exp_type,interest_earned,delinquent_acc
708301683,40.00,M,4.00,High School,Unknown,NY,91750,no,yes,no,cellular,Govt,"110,415.00",2.00,Blue,125.00,0.00,89.00,1/1/2023,Week-1,Q1,2023,"20,798.00","1,059.00","8,038.00",90.00,0.051,Swipe,Food,"2,009.50",0.00
708303108,36.00,M,3.00,High School,Married,NJ,91750,yes,yes,no,cellular,Govt,"86,574.00",1.00,Blue,175.00,0.00,88.00,1/1/2023,Week-1,Q1,2023,"1,770.00","1,706.00","4,940.00",94.00,0.964,Swipe,Grocery,"1,037.40",0.00
708307533,37.00,M,4.00,Post-Graduate,Married,NY,91750,yes,no,no,cellular,Govt,"51,165.00",2.00,Blue,345.00,0.00,89.00,1/1/2023,Week-1,Q1,2023,"3,086.00",0.00,"4,129.00",81.00,0,Swipe,Food,371.61,0.00
708313608,59.00,F,1.00,Graduate,Married,NJ,91750,no,no,no,cellular,Blue-collar,"21,659.00",3.00,Blue,245.00,1.00,61.00,1/1/2023,Week-1,Q1,2023,"2,464.00","2,116.00","2,110.00",43.00,0.859,Swipe,Food,274.30,0.00
708314808,49.00,F,3.00,Uneducated,Single,TX,91750,no,yes,no,cellular,Selfemployeed,"14,975.00",3.00,Blue,100.00,1.00,111.00,1/1/2023,Week-1,Q1,2023,"5,659.00","1,393.00","1,570.00",40.00,0.246,Swipe,Fuel,298.30,0.00
708316008,43.00,F,5.00,Unknown,Single,CA,91750,no,no,no,cellular,Selfemployeed,"15,806.00",3.00,Blue,345.00,1.00,108.00,1/1/2023,Week-1,Q1,2023,"10,031.00",0.00,"1,792.00",29.00,0,Swipe,Fuel,394.24,0.00
708319908,56.00,M,1.00,Graduate,Single,TX,91750,yes,yes,no,unknown,Govt,"116,230.00",3.00,Blue,300.00,0.00,92.00,1/1/2023,Week-1,Q1,2023,"4,116.00","1,473.00","8,667.00",70.00,0.358,Online,Travel,"1,820.07",0.00
708323208,45.00,F,5.00,Doctorate,Married,TX,91750,no,no,yes,unknown,Businessman,"24,058.00",1.00,Blue,290.00,1.00,118.00,1/1/2023,Week-1,Q1,2023,"1,522.00",0.00,"2,241.00",36.00,0,Swipe,Food,403.38,0.00
708324483,63.00,M,0.00,Unknown,Unknown,CA,91750,no,no,yes,cellular,Selfemployeed,"61,485.00",2.00,Blue,290.00,1.00,70.00,1/1/2023,Week-1,Q1,2023,"1,548.00",0.00,"4,420.00",71.00,0,Chip,Bills,707.20,0.00
708330858,51.00,F,2.00,Graduate,Married,TX,91750,no,no,no,unknown,Selfemployeed,"1,250.00",3.00,Blue,250.00,1.00,133.00,1/1/2023,Week-1,Q1,2023,"8,249.00","1,381.00",678.00,11.00,0.167,Swipe,Travel,122.04,0.00
708331758,42.00,F,3.00,High School,Single,NY,91750,no,no,yes,telephone,Businessman,"41,112.00",3.00,Silver,250.00,0.00,120.00,1/1/2023,Week-1,Q1,2023,"32,444.00","1,843.00","3,725.00",60.00,0.057,Swipe,Fuel,409.75,0.00
708332808,49.00,F,4.00,Uneducated,Married,TX,91750,no,no,no,cellular,Businessman,"166,923.00",2.00,Blue,470.00,1.00,111.00,1/1/2023,Week-1,Q1,2023,"3,471.00",0.00,"14,381.00",115.00,0,Swipe,Fuel,"3,163.82",0.00
708334158,51.00,F,1.00,Uneducated,Single,NY,91750,yes,yes,no,unknown,White-collar,"34,512.00",2.00,Blue,200.00,0.00,98.00,1/1/2023,Week-1,Q1,2023,"9,863.00",686.00,"3,068.00",58.00,0.07,Chip,Entertainment,306.80,0.00
708337683,27.00,M,0.00,Graduate,Married,MI,91750,no,no,yes,cellular,Selfemployeed,"42,779.00",1.00,Blue,465.00,1.00,98.00,1/1/2023,Week-1,Q1,2023,"21,800.00",893.00,"3,820.00",62.00,0.041,Chip,Entertainment,573.00,0.00
708338958,42.00,M,2.00,High School,Unknown,FL,91750,no,no,no,cellular,Blue-collar,"42,334.00",3.00,Blue,200.00,1.00,54.00,1/1/2023,Week-1,Q1,2023,"3,173.00","1,713.00","3,797.00",75.00,0.54,Chip,Bills,341.73,0.00
708340758,53.00,M,3.00,Graduate,Single,NY,91750,yes,no,no,cellular,Businessman,"111,220.00",2.00,Blue,300.00,0.00,88.00,1/1/2023,Week-1,Q1,2023,"7,769.00",0.00,"8,109.00",74.00,0,Chip,Grocery,"1,054.17",0.00
708341958,48.00,M,4.00,Unknown,Married,TX,91750,no,yes,no,cellular,Blue-collar,"64,665.00",1.00,Blue,175.00,1.00,75.00,1/1/2023,Week-1,Q1,2023,"2,061.00","1,904.00","4,480.00",86.00,0.924,Swipe,Food,716.80,0.00
708344358,44.00,F,4.00,High School,Single,CA,91750,no,yes,yes,cellular,Selfemployeed,"11,638.00",2.00,Blue,125.00,1.00,81.00,1/1/2023,Week-1,Q1,2023,"2,495.00","1,354.00","1,311.00",31.00,0.543,Swipe,Travel,249.09,0.00
708347583,39.00,F,0.00,Graduate,Married,CA,91750,no,yes,no,unknown,Blue-collar,"16,112.00",2.00,Blue,465.00,1.00,42.00,1/1/2023,Week-1,Q1,2023,"2,509.00","1,144.00","1,804.00",38.00,0.456,Swipe,Grocery,378.84,0.00
708354858,41.00,M,2.00,Graduate,Married,CA,91750,no,no,no,telephone,Businessman,"111,730.00",1.00,Blue,200.00,0.00,58.00,1/1/2023,Week-1,Q1,2023,"14,938.00",0.00,"8,192.00",80.00,0,Swipe,Bills,491.52,0.00
708355683,46.00,F,4.00,Unknown,Single,NJ,91750,no,no,yes,unknown,Govt,"34,013.00",1.00,Blue,285.00,0.00,46.00,1/1/2023,Week-1,Q1,2023,"16,815.00",0.00,"2,976.00",65.00,0,Swipe,Fuel,624.96,0.00
708357183,38.00,F,4.00,Doctorate,Married,CA,91750,no,no,no,unknown,Businessman,"38,164.00",2.00,Blue,300.00,1.00,139.00,1/1/2023,Week-1,Q1,2023,"1,438.30",0.00,"3,511.00",64.00,0,Chip,Fuel,702.20,0.00
708358683,56.00,F,1.00,Graduate,Married,TX,91750,yes,no,no,cellular,Selfemployeed,"14,975.00",1.00,Silver,100.00,0.00,92.00,1/1/2023,Week-1,Q1,2023,"34,516.00","1,236.00","1,665.00",40.00,0.036,Swipe,Bills,449.55,0.00
708360108,40.00,M,2.00,Uneducated,Single,TX,91750,no,yes,yes,cellular,Govt,"82,412.00",2.00,Blue,245.00,1.00,71.00,1/1/2023,Week-1,Q1,2023,"2,800.00","1,338.00","4,869.00",90.00,0.478,Chip,Grocery,779.04,0.00
708361833,55.00,F,3.00,Graduate,Single,CA,91750,no,yes,yes,unknown,White-collar,"39,861.00",2.00,Blue,460.00,0.00,76.00,1/1/2023,Week-1,Q1,2023,"19,430.00",0.00,"3,650.00",80.00,0,Swipe,Fuel,511.00,0.00
708367908,42.00,M,4.00,Graduate,Single,TX,91750,no,no,no,cellular,Blue-collar,"60,037.00",3.00,Blue,190.00,0.00,87.00,1/1/2023,Week-1,Q1,2023,"3,022.00","1,627.00","4,390.00",82.00,0.538,Chip,Bills,614.60,1.00
708369633,47.00,M,2.00,Uneducated,Married,NY,91750,yes,no,no,telephone,Govt,"101,602.00",1.00,Gold,250.00,1.00,100.00,1/1/2023,Week-1,Q1,2023,"15,487.00","1,847.00","7,031.00",67.00,0.119,Swipe,Bills,"1,054.65",1.00
708371733,50.00,M,1.00,High School,Unknown,TX,91750,no,yes,no,cellular,Blue-collar,"86,281.00",2.00,Blue,300.00,1.00,83.00,1/1/2023,Week-1,Q1,2023,"4,662.00",0.00,"4,931.00",81.00,0,Swipe,Fuel,"1,084.82",1.00
708373083,41.00,F,3.00,High School,Married,TX,91750,yes,no,no,cellular,Blue-collar,"20,495.00",2.00,Blue,175.00,1.00,110.00,1/1/2023,Week-1,Q1,2023,"3,356.00","2,517.00","2,032.00",39.00,0.75,Swipe,Fuel,467.36,1.00
708375858,45.00,F,4.00,Post-Graduate,Single,CA,91750,no,no,no,cellular,Govt,"57,624.00",1.00,Blue,405.00,0.00,83.00,1/1/2023,Week-1,Q1,2023,"2,776.00","1,341.00","4,318.00",68.00,0.483,Swipe,Grocery,302.26,1.00
708376983,43.00,F,4.00,Graduate,Unknown,TX,91750,no,yes,no,cellular,Govt,"21,828.00",3.00,Blue,485.00,1.00,149.00,1/1/2023,Week-1,Q1,2023,"8,513.00",799.00,"2,119.00",37.00,0.094,Swipe,Food,127.14,1.00
708378108,42.00,M,2.00,Uneducated,Single,NJ,91750,yes,no,no,cellular,White-collar,"71,834.00",1.00,Blue,245.00,0.00,97.00,1/1/2023,Week-1,Q1,2023,"2,147.00",771.00,"4,631.00",76.00,0.359,Chip,Bills,787.27,0.00
708382083,35.00,F,1.00,Unknown,Married,TX,91750,no,no,no,cellular,Selfemployeed,"30,259.00",2.00,Blue,245.00,1.00,93.00,1/1/2023,Week-1,Q1,2023,"2,292.00",0.00,"2,584.00",60.00,0,Swipe,Bills,335.92,0.00
708384033,45.00,F,1.00,High School,Unknown,CA,91750,no,no,no,unknown,Blue-collar,"28,037.00",3.00,Blue,420.00,1.00,108.00,1/1/2023,Week-1,Q1,2023,"2,745.00","2,463.00","2,466.00",39.00,0.897,Swipe,Food,345.24,0.00
708385533,54.00,M,1.00,Post-Graduate,Unknown,NY,91750,no,yes,no,cellular,Govt,"119,059.00",2.00,Silver,335.00,1.00,99.00,1/1/2023,Week-1,Q1,2023,"11,059.00",0.00,"9,524.00",80.00,0,Chip,Grocery,"1,523.84",0.00
708386958,42.00,F,5.00,Graduate,Married,GA,91750,yes,no,no,cellular,Blue-collar,"19,006.00",3.00,Blue,245.00,1.00,88.00,1/1/2023,Week-1,Q1,2023,"1,561.00",0.00,"1,947.00",28.00,0,Swipe,Bills,175.23,0.00
708387933,37.00,M,3.00,High School,Single,TX,91750,no,yes,yes,unknown,Businessman,"165,306.00",3.00,Blue,195.00,0.00,114.00,1/1/2023,Week-1,Q1,2023,"5,500.00",0.00,"14,357.00",110.00,0,Swipe,Bills,"1,435.70",0.00
708390633,49.00,M,2.00,High School,Single,NY,91750,no,no,no,cellular,Retirees,"53,965.00",1.00,Blue,475.00,0.00,81.00,1/1/2023,Week-1,Q1,2023,"2,421.00","2,312.00","4,219.00",69.00,0.955,Chip,Bills,295.33,0.00
708393633,36.00,M,3.00,Unknown,Single,CA,91750,yes,no,no,cellular,Retirees,"71,640.00",2.00,Blue,190.00,0.00,66.00,1/1/2023,Week-1,Q1,2023,"2,685.00","1,647.00","4,625.00",94.00,0.613,Chip,Fuel,370.00,0.00
708394908,55.00,F,3.00,Post-Graduate,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,"45,818.00",1.00,Blue,365.00,1.00,56.00,1/1/2023,Week-1,Q1,2023,"2,337.00","1,442.00","3,945.00",65.00,0.617,Chip,Entertainment,276.15,0.00
708396033,44.00,M,3.00,Unknown,Single,CA,91750,no,no,no,cellular,White-collar,"119,585.00",1.00,Blue,175.00,0.00,80.00,1/1/2023,Week-1,Q1,2023,"2,490.00","1,059.00","12,257.00",101.00,0.425,Swipe,Bills,"3,064.25",0.00
708397008,45.00,F,3.00,High School,Married,CA,91750,no,no,no,telephone,White-collar,"57,821.00",1.00,Blue,200.00,1.00,70.00,1/1/2023,Week-1,Q1,2023,"3,805.00",821.00,"4,326.00",67.00,0.216,Swipe,Food,865.20,0.00
708398283,41.00,F,3.00,High School,Unknown,TX,91750,no,yes,no,unknown,Govt,"12,775.00",3.00,Blue,125.00,1.00,101.00,1/1/2023,Week-1,Q1,2023,"4,394.00",885.00,"1,377.00",32.00,0.201,Swipe,Bills,275.40,0.00
708399858,45.00,M,3.00,Unknown,Married,CA,91750,no,yes,no,cellular,White-collar,"76,565.00",2.00,Blue,415.00,1.00,68.00,1/1/2023,Week-1,Q1,2023,"2,548.00","2,250.00","4,747.00",77.00,0.883,Swipe,Entertainment,712.05,0.00
708402333,57.00,M,3.00,Unknown,Single,NY,91750,yes,yes,yes,telephone,Govt,"78,127.00",3.00,Blue,395.00,1.00,68.00,1/1/2023,Week-1,Q1,2023,"4,549.00","1,313.00","4,782.00",88.00,0.289,Chip,Fuel,"1,243.32",0.00
708403308,48.00,M,3.00,Uneducated,Single,CA,91750,no,no,no,cellular,Retirees,"60,111.00",2.00,Silver,425.00,1.00,99.00,1/1/2023,Week-1,Q1,2023,"15,133.00","1,663.00","4,392.00",68.00,0.11,Chip,Bills,570.96,0.00
708404883,49.00,F,3.00,Unknown,Single,NY,91750,no,no,no,unknown,Blue-collar,"32,229.00",2.00,Blue,370.00,0.00,93.00,1/1/2023,Week-1,Q1,2023,"27,804.00",0.00,"2,761.00",57.00,0,Chip,Entertainment,745.47,0.00
708406083,57.00,M,2.00,Unknown,Single,CA,91750,no,yes,yes,unknown,Blue-collar,"95,876.00",2.00,Blue,380.00,1.00,111.00,1/1/2023,Week-1,Q1,2023,"3,436.00","2,493.00","5,211.00",90.00,0.726,Online,Bills,"1,094.31",0.00
708412758,62.00,F,1.00,Unknown,Married,CA,91750,yes,yes,no,cellular,White-collar,"23,378.00",2.00,Blue,140.00,1.00,47.00,1/1/2023,Week-1,Q1,2023,"1,457.00",0.00,"2,200.00",45.00,0,Chip,Food,374.00,0.00
708414033,45.00,F,3.00,Graduate,Single,NY,91750,no,yes,no,cellular,Blue-collar,"41,115.00",3.00,Blue,245.00,0.00,93.00,1/1/2023,Week-1,Q1,2023,"2,845.00","1,153.00","3,730.00",66.00,0.405,Swipe,Fuel,634.10,0.00
708416433,53.00,F,4.00,Unknown,Single,NY,91750,no,yes,no,cellular,Blue-collar,"28,601.00",2.00,Blue,125.00,1.00,73.00,1/1/2023,Week-1,Q1,2023,"2,372.00",0.00,"2,499.00",41.00,0,Swipe,Grocery,449.82,0.00
708419733,44.00,M,3.00,Graduate,Married,TX,91750,no,yes,no,cellular,Blue-collar,"76,246.00",3.00,Blue,365.00,0.00,66.00,1/1/2023,Week-1,Q1,2023,"22,599.00",0.00,"4,739.00",55.00,0,Swipe,Food,"1,374.31",0.00
708421833,54.00,F,2.00,High School,Single,NY,91750,no,no,no,cellular,Selfemployeed,"6,550.00",2.00,Blue,390.00,0.00,85.00,1/1/2023,Week-1,Q1,2023,"3,342.00","2,517.00","1,139.00",30.00,0.753,Online,Bills,193.63,0.00
708423933,48.00,F,1.00,Doctorate,Married,IA,91750,no,no,no,cellular,Businessman,"35,491.00",2.00,Blue,450.00,1.00,57.00,1/1/2023,Week-1,Q1,2023,"6,103.00",0.00,"3,203.00",64.00,0,Swipe,Bills,288.27,0.00
708426483,60.00,F,1.00,Uneducated,Married,CT,91750,yes,yes,no,cellular,Businessman,"38,451.00",3.00,Blue,455.00,0.00,105.00,1/1/2023,Week-1,Q1,2023,"5,816.00",716.00,"3,534.00",73.00,0.123,Swipe,Entertainment,530.10,0.00
708427908,33.00,M,3.00,Graduate,Married,FL,91750,no,no,no,cellular,Blue-collar,"72,412.00",2.00,Blue,395.00,1.00,100.00,1/1/2023,Week-1,Q1,2023,"2,035.00","1,343.00","4,643.00",86.00,0.66,Chip,Fuel,325.01,0.00
708428958,57.00,M,3.00,Graduate,Single,FL,91750,yes,no,no,cellular,White-collar,"118,175.00",2.00,Gold,345.00,0.00,110.00,1/1/2023,Week-1,Q1,2023,"34,516.00",0.00,"9,179.00",113.00,0,Swipe,Bills,"2,019.38",0.00
708431433,41.00,F,2.00,Graduate,Married,CA,91750,no,no,no,telephone,Blue-collar,"14,633.00",3.00,Blue,225.00,1.00,115.00,1/1/2023,Week-1,Q1,2023,"11,789.00","1,420.00","1,463.00",32.00,0.12,Swipe,Bills,365.75,0.00
708433683,62.00,M,1.00,Graduate,Single,FL,91750,no,no,no,cellular,Govt,"61,002.00",2.00,Blue,125.00,0.00,121.00,1/1/2023,Week-1,Q1,2023,"3,164.00","2,201.00","4,410.00",86.00,0.696,Online,Entertainment,"1,146.60",0.00
708434733,52.00,F,2.00,Unknown,Single,FL,91750,no,no,no,cellular,Blue-collar,"10,627.00",2.00,Blue,385.00,0.00,89.00,1/1/2023,Week-1,Q1,2023,"6,735.00","2,289.00","1,249.00",28.00,0.34,Swipe,Grocery,262.29,1.00
708438033,41.00,M,4.00,High School,Single,TX,91750,no,no,yes,telephone,Selfemployeed,"30,828.00",3.00,Blue,175.00,1.00,78.00,1/1/2023,Week-1,Q1,2023,"3,049.00","2,198.00","2,617.00",48.00,0.721,Swipe,Entertainment,575.74,1.00
708442158,42.00,F,4.00,Graduate,Married,CA,91750,yes,no,no,cellular,Businessman,"42,377.00",2.00,Blue,275.00,0.00,127.00,1/1/2023,Week-1,Q1,2023,"6,182.00","1,516.00","3,801.00",61.00,0.245,Chip,Bills,988.26,1.00
708445608,44.00,F,4.00,Uneducated,Married,FL,91750,no,no,no,cellular,Blue-collar,"20,389.00",3.00,Blue,490.00,0.00,43.00,1/1/2023,Week-1,Q1,2023,"3,305.00","2,517.00","2,027.00",57.00,0.762,Swipe,Entertainment,222.97,1.00
708446808,51.00,F,3.00,High School,Single,NY,91750,no,yes,no,cellular,Blue-collar,"20,281.00",3.00,Blue,250.00,1.00,87.00,1/1/2023,Week-1,Q1,2023,"2,946.00","1,359.00","2,017.00",48.00,0.461,Swipe,Bills,564.76,1.00
708447858,40.00,F,2.00,High School,Married,MA,91750,yes,yes,no,cellular,Businessman,"200,276.00",2.00,Blue,385.00,0.00,92.00,1/1/2023,Week-1,Q1,2023,"3,850.00",0.00,"15,107.00",117.00,0,Chip,Entertainment,"2,417.12",1.00
708450033,38.00,M,2.00,Unknown,Married,CA,91750,yes,no,no,cellular,Businessman,"97,684.00",3.00,Blue,465.00,1.00,77.00,1/1/2023,Week-1,Q1,2023,"2,605.00","2,269.00","5,298.00",79.00,0.871,Swipe,Fuel,370.86,1.00
708451233,26.00,F,0.00,Graduate,Single,FL,91750,yes,no,no,cellular,Retirees,"40,785.00",2.00,Blue,410.00,1.00,83.00,1/1/2023,Week-1,Q1,2023,"5,090.00","1,650.00","3,707.00",72.00,0.324,Swipe,Fuel,593.12,1.00
708453408,42.00,F,3.00,Graduate,Married,NY,91750,no,yes,no,cellular,Businessman,"41,039.00",2.00,Blue,355.00,0.00,93.00,1/1/2023,Week-1,Q1,2023,"16,050.00",0.00,"3,721.00",62.00,0,Swipe,Bills,893.04,1.00
708455883,33.00,F,0.00,Graduate,Single,TX,91750,no,yes,no,cellular,Selfemployeed,"6,550.00",2.00,Blue,175.00,1.00,44.00,1/1/2023,Week-1,Q1,2023,"10,244.00",861.00,"1,127.00",29.00,0.084,Swipe,Bills,202.86,0.00
708459633,45.00,F,5.00,Uneducated,Married,NY,91750,no,yes,yes,unknown,Selfemployeed,"14,975.00",2.00,Blue,380.00,1.00,92.00,1/1/2023,Week-1,Q1,2023,"5,815.00","1,698.00","1,604.00",42.00,0.292,Swipe,Entertainment,352.88,0.00
708462258,54.00,F,4.00,Graduate,Married,NJ,91750,no,no,no,cellular,Businessman,"235,349.00",2.00,Silver,270.00,1.00,83.00,1/1/2023,Week-1,Q1,2023,"5,189.00","1,171.00","16,563.00",94.00,0.226,Chip,Travel,"1,821.93",0.00
708469533,57.00,F,3.00,Uneducated,Single,FL,91750,no,yes,no,unknown,Selfemployeed,"38,273.00",3.00,Blue,250.00,1.00,66.00,1/1/2023,Week-1,Q1,2023,"5,395.00","1,439.00","3,523.00",79.00,0.267,Chip,Fuel,493.22,0.00
708472008,47.00,M,2.00,Graduate,Married,CA,91750,no,yes,yes,cellular,White-collar,"105,522.00",2.00,Blue,325.00,0.00,105.00,1/1/2023,Week-1,Q1,2023,"6,680.00","1,839.00","7,632.00",95.00,0.275,Swipe,Bills,"1,984.32",0.00
708473133,44.00,M,5.00,Unknown,Married,CA,91750,yes,no,no,cellular,Govt,"69,787.00",3.00,Blue,150.00,1.00,111.00,1/1/2023,Week-1,Q1,2023,"1,677.00",0.00,"4,588.00",68.00,0,Chip,Fuel,"1,284.64",0.00
708474333,50.00,M,4.00,Graduate,Married,TX,91750,no,no,no,unknown,Blue-collar,"108,894.00",3.00,Blue,465.00,0.00,89.00,1/1/2023,Week-1,Q1,2023,"12,294.00","2,517.00","7,906.00",87.00,0.205,Online,Bills,790.60,0.00
708476808,55.00,F,1.00,Doctorate,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,"5,525.00",3.00,Blue,320.00,0.00,124.00,1/1/2023,Week-1,Q1,2023,"33,791.00","1,960.00","1,047.00",31.00,0.058,Swipe,Bills,188.46,0.00
708478233,45.00,F,2.00,Uneducated,Married,NY,91750,no,yes,no,unknown,White-collar,"58,670.00",3.00,Blue,395.00,1.00,119.00,1/1/2023,Week-1,Q1,2023,"5,573.00","1,238.00","4,348.00",90.00,0.222,Swipe,Fuel,869.60,0.00
708480333,65.00,F,0.00,Uneducated,Single,FL,91750,no,no,no,cellular,Govt,"23,891.00",3.00,Blue,460.00,0.00,95.00,1/1/2023,Week-1,Q1,2023,"2,163.00",932.00,"2,229.00",57.00,0.431,Swipe,Bills,534.96,0.00
708482658,51.00,M,2.00,Graduate,Married,TX,91750,yes,no,yes,telephone,Businessman,"219,668.00",2.00,Silver,125.00,1.00,87.00,1/1/2023,Week-1,Q1,2023,"9,959.00","1,946.00","15,594.00",114.00,0.195,Chip,Travel,"2,495.04",0.00
708483708,39.00,M,2.00,Unknown,Married,NJ,91750,yes,no,no,cellular,Blue-collar,"58,122.00",3.00,Blue,250.00,0.00,74.00,1/1/2023,Week-1,Q1,2023,"28,600.00",0.00,"4,336.00",66.00,0,Swipe,Travel,"1,214.08",0.00
708486033,59.00,F,0.00,Doctorate,Single,CA,91750,yes,no,no,cellular,Retirees,"15,671.00",3.00,Blue,395.00,0.00,83.00,1/1/2023,Week-1,Q1,2023,"16,547.00","1,521.00","1,782.00",48.00,0.092,Swipe,Entertainment,267.30,0.00
708488208,45.00,F,3.00,Uneducated,Married,TX,91750,yes,yes,yes,cellular,Businessman,"23,898.00",3.00,Blue,125.00,0.00,161.00,1/1/2023,Week-1,Q1,2023,"2,515.00","1,922.00","2,231.00",58.00,0.764,Swipe,Bills,267.72,0.00
708489258,56.00,F,5.00,Doctorate,Single,TX,91750,yes,no,no,unknown,Retirees,"38,817.00",3.00,Blue,250.00,1.00,84.00,1/1/2023,Week-1,Q1,2023,"1,438.30",988.00,"3,561.00",72.00,0.687,Chip,Bills,249.27,0.00
708491508,46.00,F,3.00,Graduate,Married,NY,91750,no,yes,no,cellular,Businessman,"43,716.00",2.00,Blue,465.00,0.00,116.00,1/1/2023,Week-1,Q1,2023,"13,906.00","1,430.00","3,856.00",68.00,0.103,Chip,Grocery,964.00,0.00
708492558,56.00,F,2.00,Graduate,Single,CA,91750,no,no,no,cellular,Selfemployeed,"6,550.00",2.00,Blue,95.00,1.00,74.00,1/1/2023,Week-1,Q1,2023,"15,088.00",865.00,"1,107.00",21.00,0.057,Swipe,Bills,77.49,0.00
708494583,48.00,F,5.00,Post-Graduate,Married,CA,91750,no,no,no,cellular,Selfemployeed,"41,132.00",3.00,Blue,375.00,1.00,107.00,1/1/2023,Week-1,Q1,2023,"1,902.00",0.00,"3,731.00",53.00,0,Swipe,Fuel,559.65,0.00
708496833,33.00,M,1.00,Graduate,Single,CA,91750,yes,yes,no,cellular,Govt,"117,520.00",2.00,Blue,150.00,0.00,100.00,1/1/2023,Week-1,Q1,2023,"4,613.00",0.00,"8,970.00",78.00,0,Chip,Grocery,627.90,0.00
708498033,45.00,F,3.00,High School,Married,FL,91750,no,yes,no,cellular,White-collar,"32,495.00",3.00,Blue,335.00,1.00,79.00,1/1/2023,Week-1,Q1,2023,"2,279.00","1,837.00","2,789.00",52.00,0.806,Swipe,Grocery,753.03,0.00
708499608,43.00,F,4.00,Graduate,Single,NY,91750,no,no,no,cellular,Businessman,"48,566.00",2.00,Silver,220.00,1.00,67.00,1/1/2023,Week-1,Q1,2023,"15,525.00","1,299.00","4,042.00",78.00,0.084,Chip,Food,970.08,0.00
708500883,40.00,M,4.00,Unknown,Married,NY,91750,no,yes,no,cellular,Businessman,"113,841.00",2.00,Silver,350.00,0.00,118.00,1/1/2023,Week-1,Q1,2023,"17,812.00",0.00,"8,379.00",106.00,0,Swipe,Fuel,"1,424.43",0.00
708501783,35.00,F,2.00,High School,Single,FL,91750,yes,no,no,cellular,Blue-collar,"17,340.00",3.00,Blue,315.00,0.00,75.00,1/1/2023,Week-1,Q1,2023,"34,516.00","1,477.00","1,868.00",40.00,0.043,Chip,Bills,504.36,0.00
708502908,48.00,F,2.00,Graduate,Married,NJ,91750,yes,no,no,cellular,Blue-collar,"45,372.00",2.00,Silver,455.00,0.00,115.00,1/1/2023,Week-1,Q1,2023,"26,218.00",0.00,"3,925.00",88.00,0,Swipe,Fuel,785.00,0.00
708504783,47.00,F,3.00,Uneducated,Married,IL,91750,no,yes,no,unknown,Retirees,"37,815.00",2.00,Blue,350.00,1.00,100.00,1/1/2023,Week-1,Q1,2023,"10,960.00","1,333.00","3,480.00",62.00,0.122,Chip,Food,939.60,0.00
708506508,52.00,M,1.00,Uneducated,Single,VA,91750,no,no,yes,cellular,Selfemployeed,"83,535.00",2.00,Blue,430.00,0.00,69.00,1/1/2023,Week-1,Q1,2023,"2,884.00","1,144.00","4,887.00",90.00,0.397,Swipe,Entertainment,439.83,0.00
708507483,55.00,M,4.00,Unknown,Single,NY,91750,no,no,no,cellular,Blue-collar,"78,913.00",3.00,Blue,455.00,0.00,106.00,8/1/2023,Week-2,Q1,2023,"1,477.00",0.00,"4,802.00",82.00,0,Chip,Grocery,768.32,0.00
708508758,34.00,F,4.00,Uneducated,Single,TX,91750,yes,no,no,cellular,Selfemployeed,"1,250.00",3.00,Blue,375.00,1.00,52.00,8/1/2023,Week-2,Q1,2023,"1,438.30",0.00,692.00,16.00,0,Swipe,Bills,76.12,0.00
708510858,55.00,F,2.00,High School,Single,CA,90025,no,no,no,unknown,Businessman,"214,404.00",2.00,Blue,300.00,1.00,81.00,8/1/2023,Week-2,Q1,2023,"4,905.00","2,413.00","15,478.00",109.00,0.492,Swipe,Food,"3,714.72",0.00
708511983,48.00,M,3.00,Graduate,Single,CA,91750,yes,yes,no,cellular,Retirees,"45,977.00",3.00,Blue,415.00,0.00,61.00,8/1/2023,Week-2,Q1,2023,"1,663.00",0.00,"3,950.00",82.00,0,Chip,Fuel,276.50,0.00
708513183,40.00,F,5.00,High School,Single,CA,91750,no,no,no,unknown,Selfemployeed,"34,616.00",3.00,Blue,100.00,0.00,81.00,8/1/2023,Week-2,Q1,2023,"4,323.00","1,267.00","3,078.00",58.00,0.293,Swipe,Bills,430.92,0.00
708514383,55.00,F,4.00,Uneducated,Married,FL,91750,no,yes,no,cellular,White-collar,"57,484.00",2.00,Blue,420.00,0.00,78.00,8/1/2023,Week-2,Q1,2023,"3,809.00","1,172.00","4,314.00",81.00,0.308,Swipe,Food,301.98,0.00
708515358,45.00,F,4.00,High School,Married,TX,91750,no,yes,no,cellular,Businessman,"53,906.00",2.00,Blue,190.00,1.00,104.00,8/1/2023,Week-2,Q1,2023,"4,712.00",0.00,"4,216.00",82.00,0,Chip,Entertainment,505.92,0.00
708516558,42.00,F,4.00,Graduate,Married,TX,91750,no,yes,no,cellular,Blue-collar,"52,148.00",3.00,Blue,395.00,0.00,68.00,8/1/2023,Week-2,Q1,2023,"2,588.00","1,782.00","4,159.00",83.00,0.689,Swipe,Grocery,415.90,0.00
